file,pcm_fftMag_mfcc[0],pcm_fftMag_mfcc[1],pcm_fftMag_mfcc[2],pcm_fftMag_mfcc[3],pcm_fftMag_mfcc[4],pcm_fftMag_mfcc[5],pcm_fftMag_mfcc[6],pcm_fftMag_mfcc[7],pcm_fftMag_mfcc[8],pcm_fftMag_mfcc[9],pcm_fftMag_mfcc[10],pcm_fftMag_mfcc[11],pcm_fftMag_mfcc[12],pcm_fftMag_mfcc_de[0],pcm_fftMag_mfcc_de[1],pcm_fftMag_mfcc_de[2],pcm_fftMag_mfcc_de[3],pcm_fftMag_mfcc_de[4],pcm_fftMag_mfcc_de[5],pcm_fftMag_mfcc_de[6],pcm_fftMag_mfcc_de[7],pcm_fftMag_mfcc_de[8],pcm_fftMag_mfcc_de[9],pcm_fftMag_mfcc_de[10],pcm_fftMag_mfcc_de[11],pcm_fftMag_mfcc_de[12],pcm_fftMag_mfcc_de_de[0],pcm_fftMag_mfcc_de_de[1],pcm_fftMag_mfcc_de_de[2],pcm_fftMag_mfcc_de_de[3],pcm_fftMag_mfcc_de_de[4],pcm_fftMag_mfcc_de_de[5],pcm_fftMag_mfcc_de_de[6],pcm_fftMag_mfcc_de_de[7],pcm_fftMag_mfcc_de_de[8],pcm_fftMag_mfcc_de_de[9],pcm_fftMag_mfcc_de_de[10],pcm_fftMag_mfcc_de_de[11],pcm_fftMag_mfcc_de_de[12]
Soccerfield_no_game_-52,0,4.129917526428571,0.21725474693877553,-0.7194183959183675,116.3471326530613,8.833053283163267,24.845920979591842,19.04736021428572,20.836208724489797,10.167362307142854,2.906169304081633,0.5981891616428573,-1.3205424959183676,-2.8127628102040827,-0.15886602746938772,-0.08923928234693879,-0.1099275987755102,-0.026436044238775522,-0.13491225705020413,-0.16334935979591836,-0.15454790877551022,-0.16457036642857142,-0.07380687084693881,-0.04790219653061223,-0.0257991426530612,-0.04327121632653057,-0.07022756321428567,0.029655832806122454,0.012746891397959217,-0.023873572244897976,0.006691980459183681,0.04905149997346939,0.03658206077551018,-0.006741521275510194,0.005324663673469387,0.030098648469387774,0.013651278061224511,-0.05480835656122448,-0.05146878500000001,-0.013049717142857152
Soccerfield_no_game_-53,0,0.5131908517857142,0.45920839561224447,0.7277868999999999,116.0872030612245,5.4862104025510225,22.867897408163252,19.2490822755102,24.961745757142854,14.320214857448978,7.70008232959184,6.593120953469389,0.17684105204081635,-1.5003104806122443,0.0231478626428572,0.10306173673469392,0.10314056000000003,0.018410705061224497,0.05692430606122449,0.060823418877550994,0.03828707387755107,0.1248846384285714,0.1088849937755102,0.05346559193877548,0.03370573530612246,0.09418647346938774,0.05025178959183684,-0.01181448037755105,0.012084825732653062,0.06446668387755106,-0.008845682030612236,0.0013632243265306173,0.03188604887755102,0.013750883775510212,0.007666191081632664,-0.008002039459183707,-0.009436348571428587,0.02281190102040817,-0.011667437653061233,-0.040657813897959146
Soccerfield_no_game_-54,0,-0.8689698385714293,1.104818163571428,2.0404774870408167,114.65365204081628,4.089313854081632,20.94221160204082,19.126809500000004,25.907129438775502,19.793548928571433,10.91417894693878,7.233614817244898,3.6639715246938773,1.8386221357142858,-0.0681221451530613,-0.14107379530612243,-0.07281113142857143,-0.06880439680612242,-0.08400997765306129,-0.12914382877551012,-0.07869293714285715,0.00844243520408168,0.05754917469387753,0.04479737795918371,0.03811425673469386,-0.02696078654591836,-0.1745515298979592,0.022269025510204075,-0.0163249035510204,-0.047082134387755104,0.01338138168367348,-0.0007983124897959249,-0.0024297075918367425,-0.0013250339795918536,-0.017698682806122454,0.008481434387755105,0.010683856224489781,-0.01890146743877552,-0.01025793836734691,-0.003299977244897954
Soccerfield_no_game_-55,0,4.352818915816327,0.6046850122448979,0.8984132765306123,115.95712653061229,7.985444276530613,21.289842765306123,14.856717732653058,19.908430568367347,13.781475646734693,7.257158785714284,4.619305752040816,0.7968282642857142,-1.0111783932653071,-0.00917504091836733,0.1072967872448979,-0.02122012602040813,-0.032677051999999956,0.007825725000000058,0.0457670158163265,0.0454810916326531,0.03822152285714282,0.018684283423469412,0.024471864183673468,0.09134534295918365,0.033666297653061235,0.14794620144897958,0.018564291795918352,0.009641671142857145,0.05683700058163267,0.008831265142857148,0.028199790510204076,0.055369566163265334,0.010216538877551027,0.03963349731632653,0.028308643469387773,-0.04613590889795918,0.01590166907142855,0.00679835867346939,-0.018707589540816322
Soccerfield_no_game_-56,0,3.5127086292857146,2.099144658857142,1.6289922846938774,115.04334285714286,9.352998863265306,24.27042785714286,18.159012961224494,21.816932126530617,14.302879277551023,5.299667726530611,4.041499250000001,0.026121114285714425,0.023177619285714993,-0.013306354489795974,-0.07588958919387763,-0.019374500510204045,0.014677459132653076,-0.0034553677551020802,-0.007565419387755053,-0.12013963341836736,-0.040266807346938875,-0.061682177551020435,0.004065927505102054,-0.11537048255102042,-0.14524889897959184,-0.0214669343877551,0.008939604071428551,0.03834281020408161,0.03676640806122449,0.003459797368367348,-0.0018008830612244928,-0.01774267221428572,0.005397046367346954,-0.01515127141836736,0.00809133010204082,-0.009473160714285713,-0.024214365102040804,0.0008429268367346894,0.018867758265306143
Soccerfield_no_game_-57,0,-4.266000199999999,1.9015042636734694,1.0577359938244897,113.72601632653065,-0.6017398826530611,15.950494102040816,13.997543193877556,21.550427010204086,15.60464430612245,9.510685148877553,5.2534629602040805,1.7435455628571428,-0.8244613575612249,-0.05283936461224493,-0.12772856193877552,0.06021564938775503,-0.004504691704081637,-0.0598959367346939,-0.09988643316326529,-0.1259483620408164,-0.1731867385714286,-0.14747908367346932,-0.11733495316326532,-0.03872552244897955,0.01618426500000004,-0.12159529867346942,-0.0048857571428571386,-0.02144774833673469,-0.028322604489795896,0.0015779967448979588,-0.007960947306122452,0.008874535335714272,0.041760109708163254,0.026291095408163274,-0.0031814632448979273,0.014737892438775501,0.030031940979591838,0.007520477448979582,0.014148200081632662
Soccerfield_no_game_-58,0,-5.295453612244898,1.2466032173469392,0.8839256882653059,114.74413775510202,-0.20181664316326525,16.581319632653056,14.112980815306122,20.086077204081633,17.070703816326528,10.180897736734693,6.658813583673468,1.1132019507244895,-2.301432597346939,0.05517890007142856,0.08185194103061225,0.07943408334693872,0.023287871326530617,0.06704286530612245,0.0962969175510204,0.09450013153061226,-0.01971881948979597,-0.1495240495918367,-0.2013933707142857,-0.02098006061224491,-0.012816859081632676,-0.01908475377551024,0.002200638367346938,-0.02282540477551021,-0.006439107755102039,-0.0017898915673469386,0.013086622408163271,0.01119273612244897,-0.013036816010204075,-0.0007937314285714373,-0.015827162959183672,-0.00025865989795918894,-6.225204081615562e-06,-0.025123752502040804,-0.0637135603061225
Soccerfield_no_game_-59,0,-4.461789272448979,2.1338796954081625,1.9556520077551025,115.09844285714287,-0.4595712524489794,16.698097653061218,16.751062163265303,24.893212142857145,17.861689448979604,8.128145344693877,7.709128426530612,2.048910809183674,-1.9061739709183674,0.06372679887755107,-0.03748670428571429,-0.0041753389795918016,-0.06907284700000006,-0.15083979835714287,-0.05267916977551018,-0.1321893708673469,-0.10545269438775512,-0.10614976033673469,-0.11938978836734697,-0.20559041918367352,-0.14581505867346942,-0.17791738204081642,-0.012207997979591823,-0.014584704795918372,-0.05638018275510202,0.015447540142857149,0.03028596082653061,-0.006164059622448989,-0.01627783168367347,0.016404477602040824,0.0027175485714285635,0.016696515459183655,-0.01226330377551019,-0.024064227857142868,-0.011400154718367344
Soccerfield_no_game_-60,0,-4.229711315816327,3.7967434102040816,0.25937006816326535,114.7345908163265,1.8619355411224492,16.31740807142857,15.962740795918362,26.292493602040814,18.946756337755108,8.69384475612245,7.454905446938775,1.107312390959184,-1.742724561836735,-0.013604723571428577,-0.17972694724489804,-0.03840650376530611,-0.0016468087142857179,0.06807542153061222,0.04838669160204082,-0.029266241632653053,0.021071559122448954,0.17061499807346936,0.14679271280408163,-0.02897109469387747,-0.01183663122448988,-0.07571788285714293,-0.0019113579591836748,0.032080234091836766,-0.002799836806122447,0.002486283783673464,-0.004252444880612243,0.007253680408163265,0.014806186540816333,0.03342178387755101,0.03116404214285713,0.02893735408163266,0.03668967887755099,0.045917066071428585,0.026453688052040836
Soccerfield_no_game_-61,0,-2.9166395270816325,4.644321928367347,3.290498500306123,115.43715816326531,3.0543560023979595,15.740095642857145,15.482196963265302,22.1652033877551,13.21613405816326,5.698902830612242,3.4519212061224493,1.9511433367346938,3.633721729693877,0.050867136734693834,0.04121794956122449,-0.01248989785714286,0.018792350551020416,0.05641475394897958,0.06034931387755099,0.17187092551020405,0.11555253765306125,-0.02200991616326529,0.015440776326530632,0.053671577857142785,-0.0651571792857143,-0.06160103275510206,0.003373738448979584,-0.05150115764285716,-0.015168388040816326,-0.006133255377551016,-0.0030172647040816324,0.010907368469387743,-0.012233146602040813,-0.029524213877551015,0.009058271357142855,-0.0021961356122448903,-0.02452119923469386,-0.015331285888775501,-0.01383090653061225
Soccerfield_no_game_-62,0,3.0766100769387754,2.370599891346939,-0.5921011824489797,117.56373265306127,12.875781561224489,27.055974795918367,21.4838471122449,21.933864069387745,12.575288412244888,5.932977518061226,3.1289183357142853,-0.07100762653061235,-0.6098124479591838,0.03252144222448977,0.023830275816326563,0.14365687193877547,0.028384636938775538,0.07148849482653072,0.07321717948979595,-0.011134584897959132,-0.06952144010204071,-0.15711022265306115,-0.10125525459183672,-0.14817758734693875,-0.09519613428571443,0.021538856122448963,0.010418524285714296,-0.011762912867346934,-0.03421036433673469,0.004018278377551026,0.012832013367346934,0.01649745010204082,-0.02040300074489795,0.029809762755102043,0.023251669642857145,-0.0051612782653061426,-0.018348907224489796,-0.01675420183673469,0.024461532448979594
Soccerfield_no_game_-63,0,14.142411436734688,2.1391583163265313,0.019683611673469374,123.8708948979592,18.90580118367347,18.821948142857146,11.419279566326527,9.322765076530608,6.5913391744897964,1.7901228954081632,2.3208169091836734,2.43952724377551,1.8918174932653062,0.17865167795918369,-0.05048552826530613,0.06696024510204081,0.078250716122449,0.22043557323469387,0.009797866530612227,-0.20794327163265303,-0.26014506561224493,-0.19128886714285723,-0.1217505235714287,0.050238344387755096,-0.023558251020408146,-0.02754544806122448,-0.0013756084693877586,0.0017237042346938771,-0.002630072234693876,-0.008373083469387749,0.01772491908163266,0.04426518387755109,0.035748804081632654,0.014053194489795917,0.03737776534122449,0.03202371900000002,-0.007604354183673483,-0.03725529653061225,-0.0036720327142857
Soccerfield_no_game_-64,0,6.758003026530613,0.4030804828571428,1.9073519036734694,120.84428163265306,24.2729117346939,30.90262333673468,14.696148978571424,4.367064240918367,4.97287712972347,4.538119746846939,7.698649786438774,3.4366104177551033,-1.0245655514285714,-0.1133576103061224,0.009804276122448961,-0.004044547346938764,-0.09002417923469384,0.01874027826530615,0.11377658591836728,0.02818373438775518,0.11480357584693882,0.04775905567346943,-0.10047981183673473,-0.0844230664285714,-0.09975118448979602,-0.046493194795918395,-0.016300194000000004,-0.0039750310204081695,-0.0009199722285714112,-0.007216341163265306,-0.0031032194785714177,0.018191620204081632,0.036374602653061236,0.03795981344183674,0.03221583061224489,0.009023760591836738,0.009850568469387743,0.004015900816326529,0.02338065342857142
Soccerfield_no_game_-65,0,16.604712104081635,2.4527348622448986,3.0110999547959176,126.53588571428574,20.683800663265316,19.67672797755102,3.107862063265305,4.295019625816329,5.821597226673468,4.234542123673468,4.706487108367346,1.110340811377551,-1.091402462857143,0.17794768717346937,-0.08434606224489792,-0.04288247858163263,0.11850877427551022,-0.025015223877551007,-0.25608527551020416,-0.34934781755102023,-0.07378749581632651,0.056752300408163266,0.08588860734693878,-0.0383780786734694,0.09628093214285716,-0.032138676632653074,-0.013066056428571438,-0.04891223470408163,-0.03395996666326531,-0.005572143367346935,-0.002284006887755117,0.01057110336734694,0.05584944081632652,0.012957167500000002,0.02527767612244898,0.007667435612244882,-0.006495237346938781,0.01077407202040816,0.02192930734693879
Soccerfield_no_game_-66,0,1.0805929837755104,0.8187853648979592,3.1868396137755104,118.73852448979595,17.21607775510204,33.96337228571428,12.49401357959184,11.375773231632651,9.0684462622449,11.769577541836734,11.493546407142858,1.8547614475510215,-2.9790573836836725,-0.06083236122448976,0.02851109734693879,-0.08887573612244894,-0.005966259081632652,-0.07697836755102039,0.05487593372448978,0.10310981936734698,0.10670200581632651,-0.062113869693877534,-0.04543067040816331,0.0868570236734694,0.07481211520408165,0.0510583506326531,-0.04069582948979592,-0.021397325632653043,-0.08637618153061222,-0.015477296540816317,-0.02953338403061222,0.01756229887755102,0.03278240795918368,0.00480364393877552,0.02061243506122449,0.027117689204081582,-0.0033582153163265595,-0.004242189520408184,-0.016084343295918388
Soccerfield_no_game_-67,0,-5.957842673469387,1.3446444690816324,2.1466630561224505,118.79419795918379,7.997621142857141,30.785947959183662,8.976105241836734,5.995979033673471,5.090262985714284,12.07276442244898,13.88311855358163,0.15637462316326536,-3.7605280551020415,-0.007051165714285738,0.03163744318367348,-0.14351807102040817,-0.00041086563265305695,-0.03998764591836733,-0.058033146020408155,0.00636789693877552,-0.04816565733918372,0.007585603265306152,0.06602470846938775,0.11307316795918368,-0.004620739795918372,0.04227538316326527,0.0007930537622448938,-0.034833196632653045,-0.013424761867346934,0.0034515185102040767,-0.016412272775510203,0.0017210107346938668,-0.020516058367346934,-0.02810604343877552,-0.03071780591836736,-0.016838866561224495,-0.03999264852040814,-0.0735866025510204,-0.03864123367346939
Soccerfield_no_game_-68,0,-0.7849608295918371,2.049170432785713,3.249044658163265,120.64418877551022,14.612241122448975,34.02674428571427,10.626700428571423,8.760977208367347,7.323016784081632,13.593644819387759,10.998364547959183,0.14740694972448973,-2.8645330646938763,-0.023629484040816304,-0.03856208481632652,-0.04994371214285715,0.004134627244897958,-0.012724091193877527,-0.022407848408163285,0.07669479307142855,0.01897401999999999,-0.05067304908163266,0.016884704081632635,-0.12612252612244904,-0.07213686959183672,0.003994879183673445,-0.007901458826530625,0.01590670796938774,0.015805567040816336,0.004428199344897959,0.01525322204081632,0.015434973561224488,-0.009101824184693897,0.014678464765306128,-0.008660952346938772,0.006637240673469396,0.017788259918367348,0.0371377619387755,0.03664021224489797
Soccerfield_no_game_-69,0,-6.251415724489797,1.5130953430612248,2.073036612857143,120.48619795918366,8.175632669387758,27.076933775510206,5.91583019897959,9.854659321428572,6.741585484693879,12.380783218367354,10.344760420408164,-1.173751289795918,-5.549420623265306,-0.02648433892857143,-0.07708159654081631,-0.008523180714285698,-0.039647681393877546,-0.03393244795918368,-0.054213414642857116,-0.010473443112244905,-0.001360212132653052,0.021038735408163246,-0.015532049122448943,0.011655015408163272,0.010436474163265312,-0.02389112999999997,-0.0020475935918367327,-0.0196366195612245,-0.010309757224489789,-0.004788478122448979,-0.005641066714285713,0.02334129080612244,-0.032847688571428585,-0.009401282428571429,-0.0068244015000000005,-0.02385869714285713,0.017723978714285712,-0.030902239897959174,0.024240563673469388
Soccerfield_no_game_-70,0,-8.2513363877551,0.3482091540816325,-0.9962353214285714,122.53387142857137,2.624626615489797,27.836591530612232,13.606304277857143,11.650232908163266,3.5304196713265306,4.725078503061226,9.038573376530612,2.0536837846938774,-0.7664867576530603,0.017075392755102052,0.12346512255102045,0.06330434612244897,0.05844513433744897,-0.0640253406734694,0.04902199071428568,0.308411322755102,0.11860192428571434,0.08691481393877548,-0.0405015459183674,-0.09218943887755097,0.07168100693877556,0.10166922704081623,0.011925789132653061,-0.03447935106530609,-0.02059536426530611,0.0025585690612244896,0.004880737091836729,6.144455102040833e-05,0.030832898265306132,0.0038272951020408125,-0.005950645714285707,0.013805484387755109,-0.02725661325510204,-0.011249391428571419,-0.02055427834693878
Soccerfield_no_game_-71,0,0.7758499267346938,3.0593979635714312,-0.4265359762244893,126.94673571428574,6.147434210816326,24.99166387755102,21.398936979591838,19.920032214285715,7.437107839081634,0.4518772020408158,0.5820169793877553,-1.2804059887755104,0.2882428542857144,0.0839986277959184,-0.04862973702040818,0.0936313647959184,0.010412012795918359,0.043422527244897986,-0.015459427214285764,0.008433933469387813,0.14174229807142855,-0.06843972428571432,0.005510558265306095,-0.010821361530612202,-0.0708771315306122,-0.10048395081632652,-0.012281738397959183,-0.04462383775510203,-0.020503947785714297,-0.006123740826530616,-0.009516145204081625,0.0053022192653061255,-0.00339025030612244,0.030443195459183694,0.00047786040816327784,-0.028985772714285662,0.015738582857142858,-0.05285749224489796,-0.06625695490816325
Soccerfield_no_game_-72,0,-1.5555936943877549,-0.034592703877551007,-0.2187987372448979,125.22473571428571,-0.7814878244897956,21.13432862244898,20.628389653061227,25.766792959183675,10.944912002040816,5.691723528571432,1.564586603061225,-3.451302762244897,-2.9166445620408146,-0.019278220510204096,-0.022840045408163225,0.020673724397959132,0.013327661397959194,-0.057403499183673476,-0.017966550918367366,0.07298174606122447,0.08164212391836734,-0.09139110283673471,-0.20891298602040811,-0.05677193581632652,0.04266063411224491,0.14056166056122446,0.012198152040816328,-0.042099889897959146,-0.026252735964285737,0.010237329777551017,0.026865411908163273,0.00019452408163265025,0.03258188825510204,-0.0010973680000000057,-0.028377418571428545,-0.01802113204081632,-0.012537367857142856,-0.017388559071428573,0.00499611909183672
Soccerfield_no_game_-73,0,-4.027589145204081,-1.9996134786530606,-2.113860627142857,125.85460306122451,-3.908691273469386,18.780795989795923,19.851101959183673,26.47415471428571,12.966044683673463,6.249118191836734,3.781516980612245,-0.7409420948979591,-2.050327970408163,-0.07169788855102041,0.16303549668367343,0.07750286826530611,-0.029682741581632664,-0.10248493714285715,-0.02274679338775513,-0.037203873673469424,0.00898387536734696,0.09971896981632657,0.20348224091836709,0.24501587551020415,0.17132259418367335,0.10652165326530612,0.014020801010204075,-0.019506976836734708,-0.0029297344591836865,0.0063751325734693895,0.017554699534693866,0.01428296995918367,0.006362488367346918,-0.004545551214285703,-0.03357752346938775,-0.0404473880612245,-0.030722946479591833,-0.0095912931632653,-0.034955729693877564
Soccerfield_no_game_-74,0,-6.3651374693877525,0.2190419822448984,-1.0159185948979588,125.32940816326537,-7.456871784693878,14.777433571428576,17.19182162244898,23.645699693877543,11.498354408163275,6.272777301122452,4.410361098367346,-2.3500930211251023,-3.5527714930612264,-0.021405493265306108,-0.004140063367346962,0.005816758673469416,-0.013650637763367352,0.007708584693877511,-0.01539627137755102,-0.07706819030612244,-0.06716005959183673,-0.026834593265306118,-0.011692957346938801,-0.0431278815306122,0.07084087496938776,-0.1579671975510204,0.008783421850000007,-0.005910164602040816,-0.020785278223469383,0.001508562013265306,0.011826973959183675,0.00040147148979591604,0.015375272306122442,0.022864988040816325,0.01199935795918369,-0.02399029119387757,-0.03904977088775509,-0.03408924153061227,0.018634780204081644
Soccerfield_no_game_-75,0,-6.012508817346938,0.06733567387755109,-0.05588485295918348,125.43344489795916,-5.270647759795919,18.771477693877554,20.031925908163267,26.798491836734698,10.985507680612251,3.4667626585714273,4.544264274591837,-0.8956108157142855,-2.278455452040816,0.11401469086734693,0.026157471193877447,-0.09834654673469383,0.042503697030612235,0.09666555326530614,0.0866328664795918,-0.010663957142857151,-0.1667727194897959,-0.22227935223469392,-0.1573694884214286,-0.03260615285714289,0.12813356829693884,0.09498731612244898,0.03071176571428572,0.02011016581632653,0.004475952255102047,0.010308841351020408,0.04090514307142854,-0.01445888059183674,-0.02871718754081633,0.008278329427551032,-0.05332036962244899,-0.05580728367346937,-0.04207626153061224,-0.022736198979591858,-0.02665220448979588
Soccerfield_no_game_-76,0,-3.40298986142857,-0.027090341836734907,-1.8229090388775515,126.43065510204083,-3.7744575139795904,21.195545877551012,20.16652859183673,24.22806828571429,7.684345605306126,1.888484728571429,0.6157265491836733,-2.000920775510204,-2.8776739134693874,-0.06845993540816321,-0.03212200785714284,0.09088944770408165,0.01837077836734693,-0.0780827413265306,-0.05667162467346939,-0.06001566242857143,-0.02400750908163267,0.06935552897959182,0.052137930408163266,-0.05513587336734696,0.1330937901020408,0.09091005123469388,-0.008356615631877558,-0.010745371027551033,0.02242750998979592,-0.004148072294897959,-0.010725116265306128,-0.021478442448979593,0.03915311326530615,0.04997632789795915,0.02291029336734694,0.05686377224489791,0.0014157005714286123,0.022805774530612218,0.0015991209265306145
Soccerfield_no_game_-77,0,-5.9954855224489805,0.9529764959183672,-0.02300914183673456,125.5815530612245,-7.47058517346939,18.40491520408164,17.540862081632646,24.760134489795927,9.335018673469387,5.152508610204081,4.101213101020406,-0.8305122051020405,-2.7534135314285706,-0.01326494173469388,0.09854227561224488,-0.05064442102040815,-0.024067376357142862,-0.0025439940816326593,0.015808468367346923,-0.05054946170030611,-0.0365452605408163,-0.056986265306122455,0.011121743163265266,-0.06173331938775508,-0.06894300612244901,0.05127080581632652,0.002517687448979594,0.008176568367346934,-0.011649926326530608,-0.0031001027040816324,0.023780371673469382,0.010212188387755103,0.00045092795918367417,-0.00461701409183674,-0.010522401765306123,-0.028069175908163272,-0.013312671142857157,0.06258377887755101,0.05063257428571429
Soccerfield_no_game_-78,0,-5.086241074489795,-0.7505769803061224,-0.3576736401867348,125.6933489795918,-4.645168101938775,20.982044591836736,19.542976520408164,27.284519081632652,10.21622774704082,5.614157898979591,2.3244672754693885,-3.3853653692857146,-4.464640335408163,0.05318636725204084,0.11492922316326534,0.13225519499999996,0.0014178977500000024,0.10586678052040814,0.08349318626530616,0.04129586136734697,0.10576512857142865,0.15002336391836735,0.13212682040816326,0.06502309346938774,0.08988725845,0.14875382530612238,0.0060179076765306165,-0.0012545511224489776,0.007200081530612223,-0.0026467762244897983,0.008847367244897963,-0.009752109510204093,-0.04214594132653063,-0.024885314387755087,-0.024058278571428574,-0.02926831622448979,0.009546407142857125,-0.03781285497959183,-0.01818192908163265
Soccerfield_no_game_-79,0,-6.341270243877548,-1.6385768842857145,-2.389289853367346,124.50901020408165,-5.577917483673469,18.96705873469387,17.541090622448976,25.871236204081626,10.272877930612248,3.4400885374489807,-0.6617667102040817,-4.171579228265306,-3.8631914888775505,-0.05594679256530615,0.14221050581632655,0.0690704144795919,-0.001484603397959184,-0.0709530455102041,-0.12176208061224487,-0.06704493521428569,-0.02490872425510203,-0.03119941081632655,-0.05465349571428574,-0.13277991255102048,-0.033851472561224505,0.15678850632653057,0.007942100714285713,-0.021579803020408156,-0.0011995840816326475,0.0009749586081632678,0.0098907816244898,0.008579081928571437,-0.01812243218367347,-0.007180777010204081,-0.059902273408163245,-0.008602148999999991,0.02128778290816327,0.02341896562244896,0.028253369387755085
Soccerfield_no_game_-80,0,-6.974063893877551,-2.5239932153061218,-1.4164745071428577,124.96453877551023,-4.562944733469389,21.553263061224484,19.34636367346938,26.637816632653067,11.669919105714285,7.035304893877552,1.8910150684693876,-2.0218588281632655,-4.511044792551019,-0.000743359071428548,-0.10386531244897955,-0.1264227524387754,-0.0013117994795918402,0.052593683979591785,0.11310346275510201,0.0509431335714286,0.023929428061224514,0.12930929663265306,-0.03061109846938779,0.07680476812244902,0.17313111010204088,0.13623792928571432,-0.004290351867346938,0.03152773969387758,0.06511751168367348,-0.005984189112244898,-0.0050062444693877535,-0.0059829489897959215,0.019798493530612235,-0.0007268489693877565,-0.018075876908163268,-0.003007740785714292,-0.037706356336734706,-0.07069767407142859,-0.027571669999999993
Soccerfield_no_game_-81,0,-7.623518979591832,-1.3761841373469388,-0.5570104387755103,124.31293265306115,-6.595067286734695,20.022859285714294,17.811358234693884,26.492534591836737,14.14179005102041,6.868729582142856,1.7927487600000005,-1.3347874589795918,-3.9077890370408155,-0.02525532972448978,-0.028176954795918335,0.003086954693877528,0.011716897244897958,-0.17706944000000008,-0.10248636663265305,-0.16000583804081628,-0.10203192908163262,-0.0247096641020408,-0.09054638275510207,-0.1738295724010205,-0.033412090306122466,0.000813321122448983,-0.0030457327857142903,-0.03247825807142858,0.009982204693877549,-0.008089599673469393,0.0007141351020408226,0.0011973400153061154,0.015628405632653084,-0.008499554602040825,-0.05453782877551019,-0.03046308888775511,0.05952286928571429,0.006206322448979596,-0.028871283693877547
Soccerfield_no_game_-82,0,-9.256397102040816,-3.485767527448981,-2.6180493775510207,124.68452346938774,-9.65243958163265,17.66641426530612,14.294158581632649,21.363594112244897,8.87149267539796,3.5496591261224486,-0.8009433854081633,-5.629483601836736,-6.551893156122449,-0.011994988122448976,0.00478726499999995,-0.004335038244897952,0.016795096581632654,0.0004581705612245015,-0.04739584132653058,-0.04646318367346943,-0.045914649357142755,0.0888605198265306,0.16208391132653058,0.06561004346938773,0.05344114768367346,0.002256323979591843,-0.028589924908163266,-0.026480278213979604,-0.0389618081734694,-0.0017022848979591795,-0.016862925071428572,0.0015215300816326606,0.01521143125510202,0.04935864815306123,0.024367411510204086,-0.00901949102040816,0.01348771799081631,-0.0035012507857142793,-0.021464096020408163
Soccerfield_no_game_-83,0,-10.13008492857143,-2.201615963979591,-0.9353897326530612,124.45540714285718,-9.556326642857144,16.92323276530613,15.11217342857144,22.391675020408158,10.559432933367347,6.573479927244899,0.9363617557142859,-2.469429679591836,-5.859196916326528,0.059294933530612236,0.01567303428571429,0.009848261836734712,-0.013410420857142863,-0.04253376510204081,-0.002769317040816354,0.04094358479591837,0.12416065918367347,-0.036491641530612275,0.051638572346938826,-0.023888701428571413,0.0720531529591836,0.1373238637040816,-0.0058701848163265295,-0.005088648428571429,-0.012053085306122433,0.0041764988775510195,0.0010130779591836733,6.714755102041506e-05,-0.005437431622448986,-0.01445992237755104,-0.006837413479591848,-0.034978787489795916,0.019264931397959168,0.009662566938775504,-0.014332787755102041
Soccerfield_no_game_-84,0,-8.535664459183671,-2.8478873744897966,-1.9805478153061233,123.42607040816327,-9.563091153061224,19.256812857142858,16.37099870408164,24.349429571428576,12.2219749622449,6.716841138775511,1.4579141642857154,-2.4849058165306137,-5.564975148979592,-0.03442773234693878,-0.02355634289795917,-0.0007485605102040583,0.0071009181632653105,-0.05709158508469387,0.01478109439795922,-0.06217533465306128,0.006481444489795925,-0.10842248693877549,-0.08258989009183675,0.11907847142857146,0.12556672355102028,0.027152072959183662,0.0021534158877551017,-0.05514777685204079,-0.03694727387755104,0.0019704821918367387,0.005560927755102033,-0.004211810674489793,-0.006502990000000007,-0.008200724989795922,-0.020479772591836743,-0.03330770520408166,-0.015237550479591832,-0.020360447857142836,-0.055455101122449
Soccerfield_no_game_-85,0,-5.921479074357144,0.9246854669387754,2.3132530145918366,123.06040204081633,-4.033867228571427,25.456018469387757,19.78943331632653,27.196997755102032,14.150709477551016,8.298474974489796,3.094624301020409,-0.508580608163265,-1.7645780857959181,0.0619876228571428,0.11238235285714288,0.00107526673469386,-0.04001937342857142,0.0423852076530612,0.025974377040816357,0.09964964253061233,0.0213230782755102,0.06597974561224486,0.23761947022377553,0.12143671632653058,0.019446518571428564,0.16343051037653059,-0.014371130839795918,0.020706281020408158,-0.00917240724489795,-0.0018670051734693879,-0.024681325816326538,0.002421348571428559,-0.007089699551020405,0.011598279408163277,0.007471996734693863,0.0024113564693877573,0.006423400540816334,0.021685482122448987,0.026072461795918368
Soccerfield_no_game_-86,0,-7.295134367346938,-3.6070584081632644,-1.6168218642857142,121.18802448979591,-10.054145336734692,18.970597040816326,16.50443437755102,24.34500436734695,11.874271459183678,7.125325077653062,2.2366866008163275,-2.8564810398979597,-6.60863250918367,-0.04741764017346938,-0.06059552908163267,0.007868497129591813,2.2167857142850833e-05,-0.07122941687755101,-0.06049496826530613,-0.09402261428571426,-0.11308336673469387,-0.11184203397959175,-0.036547675653061294,0.010925795408163299,-0.01854274765306124,-0.0760332837959184,-0.00048330533673469504,0.045274807653061216,0.0151115308877551,0.0011362944306122446,-0.00639223062244898,-0.009788266591836741,0.005198888469387755,-0.0037913743877551055,0.024453857438775487,0.05305707427551021,0.034655971020408176,-0.0008141301224489718,0.0239943230612245
